id,limit_bal,sex,education,marriage,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
4022,220000,2,1,1,41,246915,243234,238172,232446,227800,225044,0,0,0,0,0,0
4023,130000,2,2,2,42,117391,119378,121993,123503,124578,127434,5400,6000,5000,4600,5000,5100
4024,310000,2,2,1,39,360,360,360,360,360,360,360,360,360,360,360,360
4025,100000,2,2,1,41,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093
4026,200000,2,1,2,35,441,0,3514,4042,8606,1870,0,3514,4042,8606,1870,10332
4027,250000,2,2,1,45,2218,4912,412,6264,5880,0,4940,416,6303,5880,0,230
4028,190000,2,4,1,40,58783,59881,136994,118268,110476,111802,3100,80000,5000,4000,4100,5000
4029,130000,2,2,2,31,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700
4030,170000,2,2,1,31,6015,7810,2760,3474,7680,7860,7820,26058,3474,7680,7860,9333
4031,100000,2,3,1,29,0,0,0,338,9448,1183,0,0,4838,9448,4183,1485
4032,140000,2,2,1,42,0,0,1497,1039,1139,0,0,1497,1039,1139,0,5023
4033,250000,2,1,2,32,10495,2150,46975,10880,8974,36805,2150,46975,10890,8974,30000,65325
4034,50000,2,1,1,35,45822,47173,48592,-22108,45709,39188,2413,2832,39,91983,1570,1445
4035,260000,2,1,1,38,16995,12947,31394,26254,6522,0,3087,33000,2000,6522,0,5320
4036,320000,2,2,2,35,125567,125782,118294,119014,120567,128642,6831,12000,6700,5000,10000,0
4037,340000,2,1,2,37,20624,20651,16308,21065,20581,15936,8641,16400,15000,15000,10000,10000
4038,450000,2,2,1,44,8521,15934,7266,8331,8188,10455,16080,7299,8364,8266,10505,7268
4039,80000,2,2,2,39,129966,123747,106582,94318,113474,57324,9685,0,3659,13500,2078,2152
4040,90000,2,3,1,36,79642,79001,18318,18982,19371,19608,1580,19789,1295,1000,849,1000
4041,170000,2,2,1,35,0,0,0,0,0,0,0,0,0,0,0,0
4042,450000,2,1,1,33,3485,2989,2278,4714,768,1069,3004,2289,4737,771,1074,370
4043,210000,2,2,2,43,209781,180962,181870,159975,138349,112371,6500,6601,5085,4087,4220,27704
4044,70000,2,3,2,52,103570,105991,67243,67533,28653,29253,3500,2777,1751,969,1004,938
4045,20000,2,2,1,53,19594,19502,19431,20290,20293,19665,2000,1700,1500,700,750,1000
4046,50000,2,2,1,55,23605,27856,16386,15511,15664,19761,5856,3386,5411,5664,5761,3866
4047,350000,2,4,1,49,0,36011,8978,11925,8574,5417,36011,8978,11975,8574,5417,1828
4048,50000,2,2,1,50,12699,13734,17634,17053,17394,18563,1247,4147,0,624,1451,0
4049,30000,2,2,2,51,22473,25293,24602,27964,27232,29800,3200,1,3801,0,3001,0
4050,130000,2,2,1,51,124619,128845,131045,94390,91111,93112,6301,6000,5000,4000,3500,4000
4051,280000,2,3,1,53,4866,4405,7322,7043,8932,9654,1200,3000,0,2000,1000,2000
4052,300000,2,2,2,57,2890,390,1380,390,1170,390,390,1380,0,1170,0,0
4053,200000,1,2,2,30,183464,184391,169311,165686,162639,165627,7197,7035,7032,6008,7002,6523
4054,220000,1,1,2,28,184,1709,919,47545,2398,3338,1709,919,47545,2398,5178,12448
4055,20000,1,3,2,23,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000
4056,20000,1,2,2,24,14068,16706,18342,17755,17967,17538,3200,2200,0,800,0,1401
4057,190000,1,2,2,29,185222,163336,157158,149423,115038,97756,5836,6358,5487,4038,3803,3042
4058,20000,1,2,2,25,20873,20240,20365,19565,9928,12758,4,1378,1203,15460,3000,2000
4059,20000,1,2,2,23,20432,16941,18066,19259,20071,19800,1280,1405,1598,1410,1021,0
4060,20000,1,2,2,27,2003,2948,3372,0,0,0,1086,1000,0,0,0,0
4061,90000,1,2,2,25,91151,88937,91097,52285,46430,47404,3453,3868,1960,1658,1718,2200
4062,50000,1,2,2,25,28651,41897,43032,47242,46212,45205,14200,2100,5215,0,0,0
4063,210000,1,2,2,27,0,628,232,1067,-27,-27,628,0,1000,0,0,0
4064,50000,1,1,2,25,13886,14958,15726,1148,0,0,3000,5000,1148,0,0,0
4065,50000,1,2,1,29,23451,22781,24108,25203,26681,26117,0,2000,1800,2200,0,2250
4066,110000,1,2,2,24,74349,70338,71796,73253,74138,75691,3101,3187,3244,2700,2748,3331
4067,50000,1,2,2,29,38916,37990,42382,43190,42198,46572,0,5000,1800,0,5232,1800
4068,240000,1,2,2,29,210522,224877,208870,107964,227939,232618,20000,8403,4978,220000,8638,8584
4069,140000,1,2,2,30,70568,58294,59571,60793,62797,64298,2100,2200,2200,3000,2500,2800
4070,200000,1,2,1,30,143266,113676,116355,117802,116296,60792,6000,6000,5000,6000,3000,1611
4071,150000,1,1,2,33,1340,1805,4290,-10,1999,10559,1815,4354,0,2009,10610,9855
4072,300000,1,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0
4073,260000,1,4,1,37,9801,11115,11930,12954,14246,15733,1485,1300,1229,1521,1728,1610
4074,390000,1,1,1,41,250490,248886,204333,201825,199355,197036,9506,8000,7500,7500,7500,7100
4075,130000,1,3,1,43,1261,1705,0,1261,13161,390,1705,817,1261,13161,390,390
4076,240000,1,2,2,46,262206,257969,256740,246364,127177,33622,9200,12000,5700,3200,1200,1000
4077,380000,1,1,2,40,245069,251731,257028,266487,269786,265312,12000,10600,15000,9800,10000,10000
4078,140000,1,1,3,41,130138,132726,135494,136679,130812,67349,4756,4912,3781,2500,3000,2700
4079,290000,1,1,2,31,124626,115239,113494,100847,80295,82085,3900,4864,5000,2792,3000,2642
4080,270000,1,2,2,31,21129,16616,16911,14692,13907,10660,1697,2500,0,1000,0,2000
4081,220000,1,2,2,31,224244,210290,179645,166753,82058,20650,0,6800,6640,4100,1100,0
4082,60000,1,1,2,36,104492,53348,52817,57954,56556,55220,5200,3000,8500,0,4000,7000
4083,50000,1,1,2,34,48212,49207,49914,48382,50693,50364,2500,2200,0,3800,1000,1500
4084,390000,1,1,2,32,35745,12935,20868,14411,18969,8637,13000,20971,14487,19020,43,14753
4085,240000,1,1,2,30,213483,216856,220514,217068,5886,11841,8008,10038,10029,1038,7000,0
4086,20000,1,3,2,46,9417,9119,10015,9705,10540,10825,0,1200,0,1000,600,0
4087,70000,1,1,2,32,67065,68358,69670,70918,72165,70755,3000,3000,3000,3000,0,8300
4088,280000,1,1,1,37,33687,21575,23926,23102,22734,29434,5000,3000,10000,10000,16934,10234
4089,80000,1,3,1,36,81066,80873,81244,80391,75589,77373,3000,2929,3000,5522,3000,6200
4090,360000,1,2,1,40,250,1088,3189,3093,4019,2407,1088,3215,3104,2026,2414,8089
4091,500000,1,3,1,46,4031,3684,7544,14459,9736,9123,3709,7594,14484,9762,9142,17241
4092,180000,1,3,2,41,183047,182506,183363,183013,142048,142570,6704,6973,7023,7000,6000,5357
4093,50000,1,2,2,44,47674,45472,51447,49895,20317,19460,1764,6739,29,700,704,705
4094,20000,1,2,2,46,11027,12038,13064,14888,14352,14652,1199,1225,2049,0,531,537
4095,240000,1,1,2,46,102318,94453,5411,8513,4626,5329,468,5784,8548,4630,5334,27898
4096,180000,1,2,1,37,0,0,621,3762,0,0,0,621,3762,0,0,0
4097,20000,1,2,1,34,14950,16446,19844,19162,18704,19226,2065,3398,0,0,780,18010
4098,200000,1,1,1,44,3983,4884,3165,0,0,0,4884,3165,0,0,0,0
4099,450000,1,1,1,37,387192,379442,387398,395655,403568,418182,0,14062,14700,14500,21077,12575
4100,100000,1,2,2,40,8853,-1000,389,10049,1049,1049,0,10389,10051,1051,1051,1051
4101,240000,1,1,1,43,67120,68473,69899,71946,75425,74377,2200,2263,2930,5000,0,3000
4102,370000,1,1,1,45,123485,129885,134782,141002,145637,149281,10000,7000,10000,7000,6000,6000
4103,30000,1,3,1,35,28486,28182,26168,23119,23268,29327,2000,3000,5000,3000,7000,1156
4104,30000,1,3,2,50,53237,46868,42397,38569,33570,19895,0,1800,2200,1400,2000,30000
4105,420000,1,1,1,53,1936,3473,12230,13682,1695,712,3489,12290,13749,1706,714,584
4106,500000,1,1,1,54,10287,15123,9957,2253,4402,10340,5084,49,2270,4422,10360,3912
4107,30000,1,2,1,48,26846,27879,28870,27806,25142,25667,1783,1774,1710,1046,1079,1089
4108,50000,1,2,1,54,49264,50310,50782,49335,50133,51071,2500,1900,0,1937,2224,2148
4109,30000,2,2,2,22,22623,3019,-341,1129,1470,339,10,0,1470,341,0,12324
4110,60000,2,3,2,41,56309,58369,59237,59851,32002,32388,3000,2400,1812,3200,2000,4000
4111,60000,2,2,2,25,50791,49748,49735,36840,30119,32446,1832,2500,2000,3000,3000,1200
4112,30000,2,2,2,22,27219,28987,27849,27451,24358,21192,3600,0,1400,487,424,0
4113,30000,2,2,2,24,27170,27448,27238,27012,26762,25900,2500,2000,2000,1916,1000,1100
4114,20000,2,2,2,23,13291,14366,15430,16367,16794,17323,1600,1600,1500,700,800,1000
4115,100000,2,1,2,27,19164,23828,25138,26499,26799,1150,5000,2000,2000,500,1150,0
4116,80000,2,2,1,25,79029,76009,74908,41646,29297,30057,4000,3200,2230,1300,1410,1000
4117,60000,2,2,2,26,23911,25181,26513,7028,-1073,-1073,1668,2000,1500,0,0,22000
4118,30000,2,2,1,25,28848,27932,27474,28351,26389,26992,2000,1524,1401,917,1000,2000
4119,210000,2,1,2,27,39397,38683,39210,38986,689,2040,2000,1985,1300,0,2040,4081
4120,130000,2,2,1,26,5169,6228,6065,3489,3489,1163,1300,1250,0,0,0,0
4121,90000,2,1,2,24,69542,64610,62725,57716,43970,36415,2366,4000,3000,2000,3480,15000
4122,500000,2,1,2,30,137243,129722,128006,125294,92276,96112,5000,5116,5000,5000,5000,5000
4123,240000,2,1,2,27,118175,0,0,0,0,0,0,0,0,0,0,0
4124,210000,2,2,2,27,46066,38952,29735,15381,12475,10535,1951,3034,3000,3000,3000,92
4125,70000,2,4,1,24,47663,47470,0,0,0,0,1000,0,0,0,0,0
4126,110000,2,1,2,29,107336,107195,109443,106637,106665,92417,5320,7845,4000,4000,3500,9500
4127,320000,2,1,2,29,42596,43548,33674,34259,62546,106857,1955,2020,1605,30039,65000,5000
4128,90000,2,1,1,29,4034,11387,4387,35670,41995,35912,10400,3400,36139,618,3200,8500
4129,210000,2,1,2,25,390,390,390,390,390,780,390,390,390,390,780,1473
4130,150000,2,3,2,33,9516,9998,8336,6462,5872,1242,1100,1074,1000,1000,1000,0
4131,370000,2,3,1,34,104114,233130,222640,184330,169078,167940,210000,9413,7900,6000,6000,7000
4132,360000,2,2,1,37,5748,550,0,0,0,0,0,0,0,0,0,0
4133,100000,2,3,1,38,16618,-14115,51235,67368,68141,64167,13514,69370,20001,3000,3000,3000
4134,220000,2,1,1,43,64792,65463,66834,68221,69576,71035,2344,2427,2500,2490,2580,2593
4135,50000,2,2,1,30,25422,26456,27835,29070,30891,54741,1450,1800,2000,2600,0,2020
4136,230000,2,2,1,27,24739,19712,18175,12109,11616,10134,2000,1928,1014,1000,203,34096
4137,200000,2,2,2,27,6369,5830,7254,7164,4576,5792,5830,7254,7164,4675,5792,5196
4138,280000,2,3,1,37,199046,184586,185067,177878,140710,81033,8200,7500,9000,6500,5000,2000
4139,30000,2,2,1,37,27672,28911,29163,28380,28636,30290,2000,1000,0,1000,2100,1500
4140,240000,2,1,1,33,2193,0,0,0,2500,0,0,0,0,2500,0,880
4141,360000,2,1,2,30,13861,7795,4489,10218,6509,15156,7884,4808,10044,4006,10046,12087
4142,30000,2,2,1,38,2433,4772,2897,3236,3575,1764,4000,0,2000,2000,0,1900
4143,210000,2,3,1,39,26624,25903,28719,27964,28364,28855,0,3550,0,1164,1100,1118
4144,340000,2,1,2,31,112119,119230,259489,328507,283758,273018,25000,150000,90168,25001,10000,11000
4145,50000,2,1,2,34,1884,1077,4886,3682,3190,2451,1077,5693,4255,3190,2451,4425
4146,180000,2,1,2,30,1490,3687,1352,960,4921,3031,3687,1352,960,4921,3031,2718
4147,20000,2,3,2,31,1550,1550,1826,6497,8185,3755,1550,1826,6497,8185,3755,3220
4148,360000,2,2,1,31,350752,354823,358920,363999,292332,294752,13016,13016,13625,11019,9439,8651
4149,300000,2,2,2,34,297890,216495,221737,224774,182544,92014,7800,8705,8500,6820,2700,3200
4150,360000,2,3,1,40,44518,46285,37917,36502,31715,4857,8061,5043,8160,10069,2023,8669
4151,140000,2,2,1,40,98221,97548,98457,102811,104605,106917,3600,5000,6000,5000,4000,10000
4152,300000,2,3,1,28,390,390,390,390,390,390,390,390,390,390,390,390
4153,500000,2,2,1,39,11712,523,1543,0,0,0,523,1543,0,0,0,0
4154,270000,2,1,2,28,118198,86065,77359,63243,51636,31407,0,10004,10000,10000,10000,5000
4155,110000,2,1,2,28,101138,69449,34983,-18,-18,-18,3400,0,0,0,0,0
4156,150000,2,2,1,27,1108,143813,149350,149984,130610,121793,147314,7752,6046,2753,5583,6700
4157,400000,2,1,1,28,8716,211,4168,4049,4566,2578,211,4188,4061,4586,12,3837
4158,70000,2,3,2,30,71521,68041,68607,27870,28219,28810,0,2332,1751,1100,1034,1272
4159,240000,2,2,1,43,54,0,0,177,199,559,0,0,177,200,559,0
4160,240000,2,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0
4161,240000,2,1,2,39,52595,238861,198351,195242,187710,171828,238861,6678,7537,10555,5223,5829
4162,200000,2,1,1,50,2119,1662,2482,19272,22388,21105,1662,2482,19272,10004,10000,3471
4163,50000,2,3,1,49,49195,48496,49412,49590,0,0,47000,2000,1000,0,0,0
4164,100000,2,1,1,52,40938,43036,45127,44183,47211,46401,3000,3000,0,4000,0,3000
4165,90000,1,2,2,34,86275,87848,88065,90032,50802,50821,4004,4000,4003,2000,2000,2000
4166,10000,1,2,2,23,9984,9974,9900,9941,9250,9403,1300,1300,1041,1000,2000,464
4167,50000,1,2,2,24,50140,15519,19520,21103,20101,20402,3000,5000,2300,0,1000,2000
4168,150000,1,2,2,25,153932,153573,153309,152357,153133,0,5500,5509,5672,6787,0,832
4169,20000,1,2,2,26,18838,15349,0,0,0,19125,1200,0,0,0,19125,1000
4170,40000,1,1,2,26,0,0,0,0,2605,3554,0,0,0,2605,1000,2000
4171,160000,1,3,2,27,70373,80166,34775,34073,15676,99436,11450,0,142848,1800,90000,3300
4172,40000,1,1,2,24,39868,25714,17351,21567,18388,18353,1259,1700,6000,800,800,800
4173,160000,1,2,2,30,3197,1936,2329,2332,-4,-4,1941,2645,2339,0,0,0
4174,210000,1,2,2,28,4432,5373,6200,0,0,0,1173,1000,0,0,0,0
4175,200000,1,1,2,29,3773,3990,9048,4700,800,4082,4029,9048,4700,800,4082,0
4176,60000,1,2,2,27,48307,48602,48750,48916,27743,28646,1768,1967,1424,972,2000,1300
4177,720000,1,1,1,40,308274,209976,158694,148956,135217,85300,8500,6000,6000,5237,3000,8961
4178,210000,1,2,1,38,196426,194724,193397,195027,199236,203241,8405,8495,7800,7378,7800,6900
4179,20000,1,2,2,37,14440,13916,15376,18075,18830,20423,0,2000,3000,1000,2000,0
4180,50000,1,2,1,41,8988,6849,7471,8043,19526,7564,1200,2000,2000,3000,1000,10640
4181,250000,1,1,1,32,207,4907,6833,8766,9539,9779,4907,2000,2000,1000,319,247
4182,200000,1,2,2,34,541,-59,6817,7756,8835,13129,59,6876,1009,8837,13129,12184
4183,580000,1,1,1,35,9238,0,1758,2886,3733,3040,0,1758,2014,3793,7,2138
4184,360000,1,3,1,42,226988,217735,207215,197096,187693,177338,8006,7506,7006,7006,6103,5506
4185,230000,1,1,2,45,92129,92690,93596,79320,64268,65193,3510,3998,2431,1697,1971,2046
4186,100000,1,3,2,30,37709,39588,42455,45173,46134,45263,2500,3500,3420,2000,0,6000
4187,10000,1,3,2,44,7816,7542,8561,9571,9761,10106,0,1149,1159,349,502,200
4188,170000,1,1,2,33,2371,316,316,316,316,316,316,316,316,316,316,1316
4189,120000,1,3,1,42,61650,0,0,0,0,0,0,0,0,0,0,0
4190,90000,1,2,1,41,3014,-1750,76674,77974,80064,81747,1757,79786,2836,3657,2972,6228
4191,150000,1,3,1,42,148826,148568,151864,147485,106607,98109,6000,6012,5012,5000,4000,4000
4192,340000,1,3,1,43,251135,268949,283400,277335,282890,304280,22000,20251,0,10176,26000,12000
4193,360000,1,2,2,33,60219,45680,30878,66017,83049,16775,22694,36063,67000,36545,0,0
4194,270000,1,2,1,49,157713,154413,166550,162244,126877,129903,7100,16000,7,5000,5000,5000
4195,200000,1,2,1,33,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424
4196,30000,1,2,2,29,24180,23498,24532,25517,25896,26282,0,1715,1700,1100,952,958
4197,120000,1,1,2,33,52053,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500
4198,140000,1,2,2,44,84371,85119,86901,89583,90432,92332,3046,3153,4126,3231,3351,3400
4199,120000,1,2,1,43,3972,2809,1021,2311,3868,2980,2816,1021,2321,3868,2980,0
4200,180000,1,1,1,44,14787,12222,16564,15047,17884,13630,12898,17266,15053,17884,13630,15463
4201,360000,1,1,1,37,5225,-1900,14838,15987,13438,16935,6,18022,6036,5005,4514,1075
4202,250000,1,1,1,35,70767,78906,84078,70507,2841,12606,10000,10000,10000,3000,10000,5000
4203,150000,1,1,2,33,6146,891,8969,6027,5132,1461,0,8969,6027,0,1461,50289
4204,20000,1,1,1,33,20276,20134,20298,19269,19254,19484,1326,1326,1287,662,903,500
4205,20000,1,2,1,47,17305,17917,18600,19034,19022,19046,1295,1368,1192,570,606,600
4206,70000,1,3,1,54,64527,59996,57417,54558,58968,63456,2519,5015,4000,5950,6000,2507
4207,30000,1,3,2,52,25686,27449,30286,29993,58134,28910,2500,3600,1390,0,1000,1500
4208,180000,1,3,2,55,193095,186835,182287,159992,145387,137632,6900,7100,5659,5100,4900,4400
4209,160000,1,3,2,53,791,9164,4791,2999,961,994,9173,4805,3008,1742,998,1101
4210,80000,2,2,2,22,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548
4211,20000,2,2,2,21,390,780,780,0,0,0,780,0,0,0,0,0
4212,50000,2,2,2,25,46895,45929,44709,28179,28877,29217,2000,1740,1400,1000,1000,1100
4213,40000,2,2,2,23,18653,20035,21406,24735,24050,43317,2000,2000,4000,0,20000,2000
4214,120000,2,1,2,24,2946,384,1914,390,0,780,384,1920,390,0,780,0
4215,50000,2,1,2,25,30587,30440,30367,30621,30150,30246,1800,1900,1800,1500,1450,1500
4216,40000,2,1,2,25,20216,8851,17940,31308,12009,32846,8851,18220,31319,12009,33482,13785
4217,150000,2,1,2,26,151812,145411,132560,121003,69091,55543,7005,6612,4540,2426,1854,2424
4218,70000,2,1,1,25,69334,66987,58055,44593,-1380,48757,3000,2213,1565,0,50137,1800
4219,140000,2,1,2,26,137789,135240,211542,132019,101731,108687,5000,7027,6032,4000,8700,0
4220,10000,2,2,1,26,2742,5015,4789,6199,5951,6255,2500,0,1500,0,400,400
4221,90000,2,2,1,27,0,1191,-21,2130,3486,1495,1191,0,2151,3486,1495,0
4222,60000,2,1,1,28,2848,1469,1647,1355,1458,1631,1469,1675,1355,1458,1631,1931
4223,100000,2,1,2,30,89242,91067,93409,95056,75688,77330,4200,4700,4500,3000,2900,2901
4224,500000,2,1,2,29,28555,33055,42392,36641,12149,426518,5000,10000,5132,12159,426529,20016
4225,100000,2,2,2,40,92393,85345,76109,77068,77868,75954,3500,3500,3300,3000,3000,3000
4226,100000,2,2,2,41,96509,97042,98054,92466,67337,67093,4500,5000,4000,5000,3000,4000
4227,180000,2,1,1,39,892,6809,18390,13999,933,933,6846,18399,13999,933,933,993
4228,20000,2,3,2,48,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0
4229,200000,2,1,1,40,2418,0,0,0,0,0,0,0,0,0,0,0
4230,230000,2,3,2,46,273094,341657,344026,160377,85681,-371,135034,10806,20266,15120,343,100014
4231,360000,2,1,2,33,5334,6849,68133,71708,58551,54678,3017,65009,6784,3041,5044,3042
4232,110000,2,2,2,34,0,576,0,0,0,0,576,0,0,0,0,0
4233,300000,2,2,2,39,1028,0,0,0,0,0,0,0,0,0,0,0
4234,250000,2,1,1,40,2971,1737,3989,11577,11377,500,1737,3989,11577,0,500,25841
4235,160000,2,3,1,38,151963,141884,143428,146289,128133,124606,5100,7100,7500,4500,5000,4800
4236,180000,2,3,2,31,2941,1436,12900,3026,2168,487,1443,12964,3041,2178,489,2638
4237,80000,2,2,2,32,113740,97093,85266,85871,47367,47812,0,3448,2383,1609,2000,2000
4238,140000,2,3,2,41,85698,24993,26021,28684,29273,30900,1400,1337,3000,951,2000,21604
4239,350000,2,2,2,28,3738,7555,36553,8997,13074,5107,7555,36698,9124,13074,5107,18830
4240,150000,2,3,2,28,1666,802,1793,0,0,0,806,1801,0,0,0,0
4241,80000,2,3,1,36,808,808,1672,1672,836,836,836,1700,836,0,836,390
4242,80000,2,2,1,36,74328,75515,73741,75200,76959,78556,3000,0,2700,2950,3000,2600
4243,80000,2,1,2,27,988,12922,12261,2393,407,2888,12961,0,2403,407,3176,7336
4244,80000,2,3,1,48,33058,1945,2587,2108,1921,2071,1945,2587,2108,1936,2071,0
4245,70000,2,3,1,37,48684,49628,53163,49953,32535,27715,1785,7320,1700,1200,1400,2
4246,110000,2,3,1,47,109461,109473,81439,81425,81039,81162,3477,2972,2853,2739,2852,2873
4247,170000,2,1,1,31,1564,0,0,0,0,1800,0,0,0,0,1800,1167
4248,50000,2,2,1,41,23165,21974,20544,17210,15754,10860,2000,2101,0,2201,1000,0
4249,90000,2,2,1,31,19929,17671,7870,0,0,0,1500,1000,0,0,3000,40000
4250,140000,2,2,2,32,103181,107446,125702,124182,124155,137176,6000,20000,2000,3500,15000,6000
4251,500000,2,3,2,37,5186,3985,3935,4861,4523,4637,0,1101,1027,117,141,72
4252,180000,2,1,2,30,0,3095,7843,13084,926,711,3095,5000,6022,2566,711,2419
4253,50000,2,3,1,47,34740,9769,9899,11017,13460,15529,4000,2000,2000,3000,4000,846
4254,120000,2,2,1,41,919,8209,421,4502,6013,5094,8209,421,5000,6013,0,7600
4255,100000,2,3,1,41,70202,70978,70814,69786,68116,62652,2548,2687,2997,2147,2369,2434
4256,300000,2,1,1,40,1529,3717,4541,5620,25,25,3717,4541,5620,25,0,7140
4257,70000,2,2,1,32,57550,22049,17349,14654,23808,24852,3000,2000,4000,10000,2000,1400
4258,200000,2,1,1,37,1382,23942,18143,11770,22155,13235,23994,10112,11770,12155,3000,30075
4259,120000,2,1,2,32,1192,696,1210,1799,1594,1255,0,1179,1799,1594,1255,1133
4260,160000,2,3,1,35,335,0,312,7736,7278,7278,0,312,7736,0,0,1470
4261,90000,2,2,1,32,79105,85997,83779,88577,86365,91105,8200,0,7200,0,6200,24
4262,30000,2,2,1,41,20061,17435,14452,13050,11083,9249,1542,2002,2000,900,1500,1500
4263,220000,2,3,2,33,179430,177387,175378,178367,177657,180346,7041,6921,6858,6219,6409,6659
4264,280000,2,1,1,35,171057,173712,177913,182942,186892,197661,7000,7000,8000,7000,14000,8000
4265,220000,2,1,1,34,2774,5152,6615,15799,13526,8726,5162,6615,15799,1526,0,2287
4266,50000,2,2,1,41,10400,0,23425,19040,19624,20152,0,23425,1500,900,993,1100
4267,50000,2,1,2,40,52841,52016,51990,50570,21095,19999,1860,2619,2000,500,714,20702
4268,460000,2,2,1,50,581319,552144,523423,493548,429966,427216,19141,19141,20141,14642,31549,15522
4269,10000,2,3,2,54,1083,390,390,390,0,780,780,780,0,0,780,0
4270,250000,2,1,1,53,440,439,440,440,880,440,439,441,440,880,0,590
4271,140000,2,1,1,56,136084,138468,93802,94531,96264,98135,6500,4300,3500,3600,3881,4200
4272,440000,2,1,1,54,293717,254498,169622,169140,152404,138447,9700,6323,5700,4800,4000,4500
4273,230000,2,3,1,70,183500,147525,147391,149904,151816,103443,7000,5500,7000,6066,4000,5000
4274,80000,2,3,1,54,68519,69493,70656,72290,390,390,2500,2671,3308,390,390,390
4275,20000,1,2,2,24,16794,17496,18981,19608,19600,20000,1288,1773,1400,392,400,0
4276,50000,1,1,2,23,980,3413,1068,1386,2800,3696,3500,11000,2000,2000,6396,3000
4277,50000,1,2,2,25,43793,41739,20650,0,0,0,1651,1650,0,0,0,0
4278,10000,1,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0
4279,70000,1,1,2,24,12109,15328,16854,16741,15154,6060,5328,4000,3000,3007,6060,5133
4280,10000,1,2,2,23,4812,3072,2529,390,9478,8170,1196,2535,390,9478,0,953
4281,80000,1,2,1,26,31740,74415,56435,40620,37356,35091,50000,1796,2126,1539,1807,1715
4282,80000,2,1,3,25,8900,1136,720,478,219,0,1136,727,478,219,0,0
4283,50000,1,3,2,25,50184,50664,50633,48724,19208,19917,2000,1925,5006,2000,1016,725
4284,90000,1,4,2,26,2862,0,0,1000,326,326,0,0,1000,326,326,1178
4285,70000,1,2,1,26,18757,19764,20539,23066,23684,24182,1625,1400,2882,1000,879,1033
4286,400000,1,1,2,27,3359,6790,7010,4111,24808,1839,6034,7060,4113,24838,1848,6546
4287,320000,1,2,2,28,5799,70891,76755,74838,72402,71847,70891,7001,21,3012,3015,2713
